ic_name,rhat,dhat,tau,alpha,loss,h0_loss,h1_loss,h0_distance,h1_distance
Clusters + singles,0.8,0.000168,0.8,0.00020999999999999998,2.3604659890976727,2.842436449133791,1.8784955290615541,0.32106573080094786,0.19572392641086092
Clusters + singles,0.7,0.00016,0.7,0.0002285714285714286,2.3627800279236597,3.060713068354855,1.6648469874924645,0.333165390669921,0.18425784985009355
Clusters + singles,0.65,0.000168,0.65,0.00025846153846153846,2.365297324465362,3.237689728422851,1.4929049205078735,0.3426621892447675,0.1744837198160929
Many clusters,0.35,8.8e-05,0.35,0.00025142857142857145,2.3794413056460324,2.4406337080459166,2.318248903246148,0.28636765641136636,0.10686875460738572
Clusters + singles,0.75,0.00016,0.75,0.00021333333333333336,2.380404178275043,2.942062966307408,1.818745390242679,0.32664390067775273,0.19258603390891327
Clusters + singles,0.65,0.00016,0.65,0.00024615384615384614,2.388289839658369,3.2383502526344463,1.538229426682292,0.3426971408844805,0.17711257380952786
Clusters + singles,0.85,0.000168,0.85,0.0001976470588235294,2.4002845575765517,2.7809780151979444,2.019591099955159,0.3175757623510139,0.2029413573341092
Clusters + singles,0.7,0.000152,0.7,0.00021714285714285718,2.4116422708191396,3.0853979906320923,1.737886551006187,0.3345061968767513,0.18825631259475326
Clusters + singles,0.8,0.00016,0.8,0.0002,2.415368802665059,2.876005302839396,1.9547323024907222,0.32295604111930354,0.1996560531377684
Many clusters,1.05,0.000152,1.05,0.00014476190476190475,2.426679203022273,1.3614330877630514,3.491925318281494,0.21388031420773176,0.1311605382771932
Clusters + singles,0.65,0.000152,0.65,0.00023384615384615384,2.4329926194783686,3.254419742035718,1.6115654969210187,0.34354636237229275,0.18128539493157003
Clusters + singles,0.75,0.000152,0.75,0.00020266666666666667,2.4379226218778767,2.9748640770452064,1.9009811667105474,0.3284597327609601,0.1968918518880798
Clusters + singles,0.6,0.000168,0.6,0.00028,2.438435285855112,3.472067481441608,1.404803090268616,0.3548482356182503,0.16925697064617246
Clusters + singles,0.7,0.000144,0.7,0.00020571428571428574,2.454697099189942,3.1117321851527016,1.7976620132271828,0.3359306864794702,0.19146652595358382
Clusters + singles,0.85,0.00016,0.85,0.00018823529411764707,2.463813594189259,2.828168424325423,2.0994587640530953,0.32025889886561826,0.20691525527950116
Clusters + singles,0.6,0.00016,0.6,0.0002666666666666667,2.4659731639706637,3.4701326823726415,1.4618136455686854,0.3547493527894888,0.17265725916341937
Many clusters,0.35,8e-05,0.35,0.0002285714285714286,2.46813843917284,2.4338497576918514,2.5024271206538287,0.2859693877536913,0.11103283683537098
Clusters + singles,0.65,0.000144,0.65,0.00022153846153846155,2.4695151692825954,3.266796966546689,1.6722333720185019,0.3441990309759039,0.1846661435560061
Clusters + singles,0.8,0.000152,0.8,0.00019,2.4706874604531386,2.91112391136753,2.030251009538748,0.3249218499565436,0.20347624020483698
Clusters + singles,0.9,0.000168,0.9,0.00018666666666666666,2.475887340225689,2.7676556288586576,2.1841190515927207,0.3168141694540857,0.21104593436623253
Clusters + singles,0.75,0.000144,0.75,0.000192,2.4897257944053517,3.0041580401011814,1.9752935487095222,0.3300729688407121,0.20070336748976011
Clusters + singles,0.6,0.000152,0.6,0.0002533333333333334,2.501977772704173,3.477411697387426,1.5265438480209206,0.35512122230987286,0.17643854932130662
Clusters + singles,0.7,0.000136,0.7,0.0001942857142857143,2.503124865440258,3.147601143309868,1.8586485875706478,0.3378612765979671,0.19468723610766564
Clusters + singles,0.65,0.000136,0.65,0.00020923076923076922,2.5145386204505487,3.2935705786975427,1.7355066622035547,0.34560662482350385,0.18812736787747014
Clusters + singles,0.85,0.000152,0.85,0.00017882352941176472,2.5233669595415638,2.865885532350083,2.1808483867330444,0.32238734935405533,0.2108878571024195
Clusters + singles,0.8,0.000144,0.8,0.00017999999999999998,2.531971131842847,2.953922563176461,2.1100197005092327,0.32730159715483864,0.20743502678114303
Clusters + singles,0.6,0.000144,0.6,0.00024,2.539185627211931,3.4811410901970703,1.5972301642267923,0.355311598335189,0.18047730133018058
Clusters + singles,0.9,0.00016,0.9,0.00017777777777777779,2.541377093295493,2.815880227000422,2.2668739595905643,0.31956239002476006,0.21500696235461783
Many clusters,1.05,0.00016,1.05,0.0001523809523809524,2.5482736095581426,1.35664941846483,3.7398978006514554,0.21350422777722838,0.13573773065826308
Clusters + singles,0.75,0.000136,0.75,0.00018133333333333334,2.5536089145270937,3.054190671247277,2.053027157806911,0.3328102126679934,0.20461439498280648
Clusters + singles,0.55,0.000168,0.55,0.0003054545454545454,2.5671006794341737,3.7678485649686952,1.3663527938996523,0.36965389893431316,0.1669245681138918
Clusters + singles,0.7,0.000128,0.7,0.00018285714285714286,2.576639353978881,3.1917380679955185,1.961540639962244,0.34022184331478544,0.20000345216762833
Clusters + singles,0.6,0.000136,0.6,0.00022666666666666668,2.577596449544811,3.493335089903627,1.6618578091859952,0.35593336025825734,0.1840923610632634
Many clusters,0.35,7.2e-05,0.35,0.00020571428571428574,2.5841339474982528,2.4522106522828357,2.7160572427136693,0.2870460335592709,0.11567517794588028
Clusters + singles,0.65,0.000128,0.65,0.0001969230769230769,2.585903320748115,3.3335735871769248,1.838233054319305,0.3476991225596862,0.19361505426239864
Clusters + singles,0.95,0.000168,0.95,0.0001768421052631579,2.5904281552924484,2.801221991149742,2.3796343194351555,0.31872955403362385,0.22028957677069225
Clusters + singles,0.55,0.00016,0.55,0.0002909090909090909,2.5955552176615333,3.7571023624244826,1.4340080728985836,0.3691263814360012,0.17100729398920403
Clusters + singles,0.85,0.000144,0.85,0.00016941176470588237,2.6038153864771534,2.9178191911426836,2.2898115818116227,0.3252952784622524,0.21609201067933353
Clusters + singles,0.9,0.000152,0.9,0.00016888888888888889,2.608612709831334,2.8656002387688226,2.3516251808938455,0.32237130242379375,0.21898929609372128
Clusters + singles,0.8,0.000136,0.8,0.00016999999999999999,2.6089965569305393,3.0065678830096,2.211425230851479,0.3302053294789348,0.21236110026979577
Clusters + singles,0.55,0.000152,0.55,0.00027636363636363633,2.620060611306288,3.750070105872942,1.4900511167396333,0.3687807683873447,0.17431687044684357
Clusters + singles,0.75,0.000128,0.75,0.00017066666666666665,2.6222384848078333,3.107454271691359,2.137022697924308,0.33569969348679335,0.20875813299772178
Clusters + singles,0.6,0.000128,0.6,0.00021333333333333333,2.6321157203755785,3.528188771471794,1.7360426692793627,0.3577045613952316,0.18815641697819405
Clusters + singles,0.7,0.00012,0.7,0.00017142857142857145,2.6457703832814827,3.2438344461366126,2.0477063204263524,0.3429871994412337,0.2043490730549788
Clusters + singles,0.65,0.00012,0.65,0.0001846153846153846,2.6500866079025966,3.375484406442998,1.9246888093621948,0.3498779913071162,0.19811579306163532
Clusters + singles,0.55,0.000144,0.55,0.0002618181818181818,2.655528901209683,3.75003743691298,1.5610203655063861,0.36877916205598876,0.17841982997731154
Clusters + singles,0.95,0.00016,0.95,0.00016842105263157898,2.6576370445529047,2.8499100689125934,2.465364020193216,0.3214875428699505,0.2242225892939208
Many clusters,1.05,0.000168,1.05,0.00015999999999999999,2.6655962059464624,1.3511489460487947,3.9800434658441297,0.21307096665601866,0.14002791568435627
Clusters + singles,0.85,0.000136,0.85,0.00016,2.686008366727327,2.9859072997813505,2.3861094336733037,0.3290688183991696,0.22058908311779143
Clusters + singles,0.9,0.000144,0.9,0.00016,2.692440494012141,2.9186793264423594,2.4662016615819224,0.3253432213463606,0.22426067741575562
Clusters + singles,0.8,0.000128,0.8,0.00015999999999999999,2.6939552951387693,3.0685257405034765,2.3193848497740617,0.33359033299559576,0.21748296473016404
Clusters + singles,0.55,0.000136,0.55,0.00024727272727272727,2.694204070776127,3.7529023632043326,1.635505778347921,0.3689200037706117,0.18262695502285406
Clusters + singles,0.75,0.00012,0.75,0.00016,2.6982783418156506,3.1635974163510907,2.23295926728021,0.3387187029145327,0.21339254211036293
Clusters + singles,0.6,0.00012,0.6,0.0002,2.7057968565686714,3.55955939007415,1.852034323063193,0.3592912933970521,0.19434051630418792
Clusters + singles,1.0,0.000168,1.0,0.000168,2.7326986598644414,2.8699240521871183,2.5954732675417644,0.32261441867352486,0.23006317910133045
Clusters + singles,0.65,0.000112,0.65,0.0001723076923076923,2.732698906853958,3.4293466997356195,2.0360511139722965,0.35265842882492415,0.20376668255411653
Clusters + singles,0.55,0.000128,0.55,0.0002327272727272727,2.7369382243558493,3.7659422588987876,1.707934189812911,0.3695603757190929,0.18662696904915033
Clusters + singles,0.95,0.000152,0.95,0.00016,2.740069590971194,2.9059169855451614,2.5742221963972263,0.3246311372935485,0.22911939403494577
Clusters + singles,0.7,0.000112,0.7,0.00016,2.7435868223721753,3.316538866649671,2.170634778094679,0.3468096051590468,0.21039345000480822
Clusters + singles,0.5,0.000168,0.5,0.000336,2.7502838020223823,4.119800572278054,1.3807670317667111,0.3865330808638451,0.16780273734508014
Clusters + singles,0.5,0.00016,0.5,0.00032,2.7627309640070483,4.094759948294685,1.4307019797194114,0.38535659406580036,0.17081005232203847
Clusters + singles,0.85,0.000128,0.85,0.00015058823529411763,2.775567309229687,3.0528686002516077,2.4982660182077665,0.3327381729031925,0.22571383358446248
Clusters + singles,0.6,0.000112,0.6,0.00018666666666666666,2.775863198440317,3.599693309499478,1.952033087381156,0.36131111497806023,0.1995181568117924
Clusters + singles,0.9,0.000136,0.9,0.0001511111111111111,2.7855478322210843,2.9941791194630296,2.5769165449791385,0.32952431066392185,0.22923926831502092
Clusters + singles,0.8,0.00012,0.8,0.00015,2.794573253442647,3.139344473554291,2.449802033331003,0.3374178530732186,0.22351379480836017
Clusters + singles,0.5,0.000152,0.5,0.000304,2.7953199007888294,4.084084640514315,1.5065551610633439,0.3848539412807306,0.17527959273058188
Clusters + singles,0.75,0.000112,0.75,0.00014933333333333332,2.8015564183004784,3.2550319112152604,2.348080925385696,0.3435786720653292,0.21882420884018428
Clusters + singles,0.55,0.00012,0.55,0.00021818181818181816,2.8059137014576367,3.791880592385646,1.8199468105296277,0.3708308852538018,0.19264963230247326
Clusters + singles,1.0,0.00016,1.0,0.00016,2.8147443319141003,2.9351479740236854,2.6943406898045152,0.3262598047440395,0.2344040394765736
Clusters + singles,0.95,0.000144,0.95,0.00015157894736842108,2.819501755710892,2.965198974586515,2.6738045368352683,0.3279257285862497,0.23350902183499173
Clusters + singles,0.5,0.000144,0.5,0.000288,2.8258053207254457,4.074395929615676,1.5772147118352153,0.3843971739802556,0.17934292406853297
Clusters + singles,0.65,0.000104,0.65,0.00015999999999999999,2.845602770675181,3.5234326290008204,2.1677729123495415,0.3574633799127609,0.21025470800877727
Clusters + singles,0.5,0.000136,0.5,0.000272,2.854463171949674,4.067546738871703,1.6413796050276452,0.3840739460709013,0.18295460829935545
Clusters + singles,0.7,0.000104,0.7,0.00014857142857142857,2.8558946107098127,3.4172400646179297,2.294549156801696,0.3520353827868359,0.2163154402247678
Clusters + singles,0.55,0.000112,0.55,0.00020363636363636363,2.868677563653386,3.8184240139142314,1.9189311133925406,0.3721265424697392,0.19781923995953815
Clusters + singles,0.85,0.00012,0.85,0.0001411764705882353,2.880145466736103,3.1357155452722525,2.6245753881999536,0.33722277743556595,0.23134939208014998
Clusters + singles,0.6,0.000104,0.6,0.00017333333333333334,2.8820635737984794,3.6758521349617785,2.088275012635181,0.365113245146433,0.20636340381552465
Clusters + singles,0.9,0.000128,0.9,0.0001422222222222222,2.889115773537413,3.068280114919104,2.7099514321557217,0.3335769813135174,0.2350821155804279
Clusters + singles,0.5,0.000128,0.5,0.000256,2.8971165742787326,4.06971512038135,1.724518028176115,0.3841763060354591,0.18753084308674572
Clusters + singles,1.0,0.000152,1.0,0.000152,2.9013597399033246,2.991463520405254,2.811255959401395,0.32937484417186996,0.23943576988008503
Clusters + singles,0.8,0.000112,0.8,0.00014,2.9087561318274666,3.2379684925303223,2.5795437711246105,0.3426769404827408,0.22935609591917575
Clusters + singles,1.05,0.000168,1.05,0.00015999999999999999,2.9165822181050864,2.989369914114219,2.843794522095954,0.32925956582466304,0.24081744443067057
Clusters + singles,0.75,0.000104,0.75,0.00013866666666666666,2.9175159313538974,3.361482819405385,2.47354904330241,0.3491515862562129,0.2245944910311444
Clusters + singles,0.95,0.000136,0.95,0.0001431578947368421,2.923987992790182,3.047839674933245,2.8001363106471184,0.33246400370142626,0.23896176828159033
Clusters + singles,0.5,0.00012,0.5,0.00024,2.9474464829657667,4.078798934470269,1.8160940314612641,0.3846048177202837,0.19244560718848625
Clusters + singles,0.55,0.000104,0.55,0.00018909090909090907,2.9625070870350623,3.8811052267936392,2.0439089472764853,0.37516842526636807,0.20415950735203806
Clusters + singles,0.65,9.6e-05,0.65,0.0001476923076923077,2.964179407878876,3.617932064551544,2.310426751206208,0.3622252954559919,0.21706256907448165
Clusters + singles,0.45,0.000168,0.45,0.0003733333333333333,2.9784716981355754,4.528952112482388,1.4279912837887625,0.40527278030701663,0.17064816199055424
Clusters + singles,0.7,9.6e-05,0.7,0.00013714285714285716,2.9866652408372656,3.5232660754077383,2.450064406266793,0.3574549311186181,0.22352576361229462
Clusters + singles,0.45,0.00016,0.45,0.00035555555555555557,2.992144192544326,4.495120647254579,1.4891677378340733,0.4037562403762248,0.17426519078490058
Clusters + singles,1.0,0.000144,1.0,0.000144,2.996517107624145,3.068098138416843,2.9249360768314476,0.33356708911493904,0.24422888473425175
Clusters + singles,0.6,9.6e-05,0.6,0.00016,2.997282187938276,3.7688211495482937,2.2257432263282584,0.3697016047375356,0.21304746295790208
Clusters + singles,0.9,0.00012,0.9,0.00013333333333333334,3.0010291789100974,3.1707106042433644,2.83134775357683,0.3390992849930399,0.24028985955651103
Clusters + singles,0.85,0.000112,0.85,0.00013176470588235293,3.007732977827298,3.2551179158969417,2.760348039757655,0.3435832110652443,0.23725794176392093
Clusters + singles,0.45,0.000152,0.45,0.00033777777777777777,3.0082589102512047,4.4695403389053086,1.5469774815971007,0.402605776847197,0.17761548769691557
Clusters + singles,1.05,0.00016,1.05,0.0001523809523809524,3.010848160741647,3.054271057052669,2.9674252644306245,0.33281459239470906,0.24599638872589505
Clusters + singles,0.5,0.000112,0.5,0.000224,3.015628971883583,4.09824454822164,1.9330133955455264,0.3855205265084509,0.19854377199876552
Clusters + singles,0.95,0.000128,0.95,0.00013473684210526314,3.0312508117673014,3.1286963075951078,2.9338053159394946,0.3368451326966843,0.24459889021939232
Clusters + singles,0.8,0.000104,0.8,0.00013,3.0357679020983634,3.3550152715840458,2.716520532612681,0.3488155378617797,0.235366870371468
Clusters + singles,0.45,0.000144,0.45,0.00032,3.0437730636928686,4.449650326114817,1.63789580127092,0.40170895499451253,0.18276034594972973
Clusters + singles,0.75,9.6e-05,0.75,0.000128,3.070756650958719,3.4782059739838265,2.6633073279336124,0.35516177666402227,0.23305019930420395
Clusters + singles,0.45,0.000136,0.45,0.0003022222222222222,3.070859112807519,4.438130829960835,1.7035873956542025,0.401188635050622,0.18638932937949376
Clusters + singles,0.55,9.6e-05,0.55,0.00017454545454545454,3.0775345432398264,3.9661981028108793,2.1888709836687736,0.3792588927015926,0.21127539325355738
Clusters + singles,0.5,0.000104,0.5,0.000208,3.0985447822218717,4.150860055404929,2.046229509038814,0.38798739579558067,0.20427537120945832
Clusters + singles,1.05,0.000152,1.05,0.00014476190476190475,3.099710375690848,3.121384976471821,3.0780357749098752,0.336451322217559,0.25053918956679505
Clusters + singles,1.0,0.000136,1.0,0.000136,3.102276725617344,3.1461142503264745,3.058439200908213,0.3377814661517791,0.24974037668354943
Clusters + singles,0.45,0.000128,0.45,0.0002844444444444444,3.105252019949327,4.423583942036954,1.7869200978617006,0.40053060620937936,0.1908936154479962
Clusters + singles,0.65,8.8e-05,0.65,0.00013538461538461537,3.126266748101605,3.7431383750681477,2.5093951211350616,0.3684397785775996,0.2262160221262402
Clusters + singles,0.9,0.000112,0.9,0.00012444444444444444,3.1367366751418917,3.2903017167591373,2.9831716335246456,0.3454350753197097,0.24664820377054658
Clusters + singles,0.6,8.8e-05,0.6,0.00014666666666666666,3.1415004452039788,3.874750091868718,2.4082507985392394,0.374861138727289,0.22161017319117451
Clusters + singles,0.45,0.00012,0.45,0.0002666666666666667,3.1475474817853435,4.426438819797017,1.8686561437736702,0.4006598319122067,0.1952106615366937
Clusters + singles,0.95,0.00012,0.95,0.0001263157894736842,3.155374070104938,3.2398126817412103,3.070935458468666,0.34277451264256276,0.250250054754209
Clusters + singles,0.7,8.8e-05,0.7,0.00012571428571428572,3.159169583195787,3.66185249927845,2.6564866671131244,0.36441730740030887,0.23275159024859604
Clusters + singles,0.85,0.000104,0.85,0.00012235294117647058,3.169971979969527,3.380678384586168,2.959265575352887,0.35014707270226747,0.24565794114401718
Clusters + singles,0.8,9.6e-05,0.8,0.00012,3.192302036727275,3.482078760389397,2.902525313065153,0.3553594479704145,0.24329144880015344
Clusters + singles,0.45,0.000112,0.45,0.0002488888888888889,3.2028299771523834,4.42234397808198,1.9833159762227859,0.40047446639953493,0.20111052132576154
Clusters + singles,0.5,9.6e-05,0.5,0.000192,3.2029393136350732,4.216330046393889,2.189548580876258,0.39103521611744557,0.2113080924258636
Clusters + singles,0.55,8.8e-05,0.55,0.00015999999999999999,3.20464670107053,4.052160691120648,2.357132711020412,0.38334685191486123,0.2192455837054318
Clusters + singles,1.05,0.000144,1.05,0.00013714285714285713,3.2085081391143957,3.2041784800159614,3.2128377982128304,0.34088423847250443,0.25596656296875847
Clusters + singles,1.0,0.000128,1.0,0.000128,3.210525337413714,3.23328446066887,3.187766214158558,0.34242899325632015,0.25496588124921404
Clusters + singles,0.4,0.000168,0.4,0.00041999999999999996,3.2287774719217577,4.976563970367057,1.4809909734764577,0.4248282289581451,0.17378610211065176
Clusters + singles,0.4,0.00016,0.4,0.0004,3.2371105803259637,4.938661981626445,1.5355591790254823,0.4232073706276507,0.17695878015242972
Clusters + singles,0.4,0.000152,0.4,0.00038,3.2495076325490615,4.902901392486505,1.5961138726116182,0.42167237582720124,0.180414223222951
Clusters + singles,0.75,8.8e-05,0.75,0.00011733333333333333,3.250064747484974,3.624404902328485,2.875724592641463,0.3625491790695807,0.24216561751048005
Clusters + singles,0.4,0.000144,0.4,0.00035999999999999997,3.2662949075705745,4.882655419191715,1.6499343959494346,0.4208008511385044,0.18343076395471453
Clusters + singles,0.45,0.000104,0.45,0.00023111111111111108,3.2838815251952918,4.464310729004867,2.1034523213857157,0.40237017237370143,0.2071119572498849
Clusters + singles,0.4,0.000136,0.4,0.00033999999999999997,3.300975422385304,4.864254704971647,1.7376961397989608,0.4200071902720413,0.18824599917882565
Clusters + singles,0.9,0.000104,0.9,0.00011555555555555554,3.3035745807724544,3.425193540349837,3.1819556211950712,0.35244481811332556,0.2547334020482607
Clusters + singles,0.65,8e-05,0.65,0.00012307692307692307,3.3072729921565056,3.8802165446467907,2.7343294396662206,0.37512547041848227,0.23613711658354217
Clusters + singles,0.95,0.000112,0.95,0.00011789473684210527,3.3105298304491946,3.369408936361652,3.2516507245367374,0.34956298013187465,0.2575080330481834
Clusters + singles,1.05,0.000136,1.05,0.00012952380952380952,3.3157794952747777,3.2880703649062486,3.3434886256433063,0.34531792528524924,0.2611191730638695
Clusters + singles,0.6,8e-05,0.6,0.00013333333333333334,3.3166286469634443,3.998144198231905,2.6351130956949835,0.3807832166504903,0.2318133623838844
Clusters + singles,0.4,0.000128,0.4,0.00031999999999999997,3.3212017458585787,4.83950018990117,1.8029033018159877,0.4189371048664457,0.19174544404195537
Clusters + singles,0.5,8.8e-05,0.5,0.000176,3.322850899480563,4.282429689136199,2.363272109824926,0.39408843678810196,0.21953092206055122
Clusters + singles,0.85,9.6e-05,0.85,0.00011294117647058824,3.3467421219389606,3.5335011088800115,3.1599831349979097,0.357973755121903,0.2538523680475975
Clusters + singles,1.0,0.00012,1.0,0.00012,3.347819137501352,3.3538322639341898,3.341806011068514,0.34875403473901984,0.261053460530204
Clusters + singles,0.4,0.00012,0.4,0.0003,3.3545313284922544,4.824568265233797,1.8844943917507118,0.41829030563575104,0.19603619361190358
Clusters + singles,0.7,8e-05,0.7,0.0001142857142857143,3.354786060219665,3.8180626369271153,2.891509483512215,0.37210893295987796,0.24282933313264957
Clusters + singles,0.55,8e-05,0.55,0.00014545454545454546,3.3623820485289997,4.166611773217622,2.5581523238403774,0.388722867589956,0.22840312259711587
Clusters + singles,0.35,0.000168,0.35,0.00048,3.363071563620834,5.296055123809276,1.430088003432393,0.4382529215114044,0.17077339738724606
Clusters + singles,0.45,9.6e-05,0.45,0.00021333333333333333,3.372364718481811,4.5091281897317375,2.2356012472318842,0.4043848368044194,0.213518745074023
Clusters + singles,0.8,8.8e-05,0.8,0.00010999999999999999,3.381247149601265,3.6410648900722333,3.1214294091302968,0.36338147292036943,0.25229903858325065
Clusters + singles,0.35,0.00016,0.35,0.0004571428571428572,3.3855458429608225,5.2731751020849735,1.497916583836672,0.4373052265284378,0.17477634428091468
Clusters + singles,0.4,0.000112,0.4,0.00028,3.3955454748544027,4.8132383744038325,1.9778525753049732,0.4177988658992759,0.20083333273393963
Clusters + singles,0.35,0.000152,0.35,0.00043428571428571436,3.4043358506720818,5.246680190859376,1.5619915104847872,0.4362052295206781,0.17847532079124795
Clusters + singles,0.35,0.000144,0.35,0.0004114285714285715,3.4318250188651604,5.233583038062271,1.6300669996680501,0.4356604453787317,0.1823230445317749
Clusters + singles,1.05,0.000128,1.05,0.0001219047619047619,3.4375704465257755,3.3868325385497133,3.4883083545018376,0.35046562995184605,0.26671428128105173
Clusters + singles,0.75,8e-05,0.75,0.00010666666666666668,3.458648240924731,3.799392441398278,3.1179040404511844,0.3711980180406379,0.2521565240024342
Clusters + singles,0.35,0.000136,0.35,0.0003885714285714286,3.4620505888374664,5.222191953316553,1.701909224358379,0.43518607167482387,0.18629750248149388
Clusters + singles,0.4,0.000104,0.4,0.00026,3.4645958344142604,4.83367685175041,2.09551481707811,0.4186849768920706,0.20672081316326144
Clusters + singles,0.5,8e-05,0.5,0.00016,3.464798705249761,4.380466255710862,2.54913115478866,0.39857379436022783,0.2280000420423938
Clusters + singles,0.45,8.8e-05,0.45,0.00019555555555555553,3.4740669052371675,4.571365667907211,2.3767681425671237,0.4071660442056655,0.22015687169086853
Clusters + singles,0.95,0.000104,0.95,0.00010947368421052632,3.476419807790564,3.513298493791572,3.4395411217895564,0.3569489397082136,0.2648433604103855
Clusters + singles,0.6,7.2e-05,0.6,0.00012,3.4923563211830775,4.139094738073241,2.8456179042929146,0.38743714428022247,0.24089463564020058
Clusters + singles,0.35,0.000128,0.35,0.00036571428571428573,3.4957734413825032,5.213629240170356,1.777917642594651,0.4348291427935191,0.190412149836113
Clusters + singles,0.9,9.6e-05,0.9,0.00010666666666666667,3.500224862374103,3.587753075500311,3.412696649247895,0.36071138017440957,0.26380782886138426
Clusters + singles,0.65,7.2e-05,0.65,0.00011076923076923077,3.5089193940080037,4.03773220493123,2.980106583084777,0.3826637537344631,0.24652146224125124
Clusters + singles,1.0,0.000112,1.0,0.000112,3.516527954342053,3.4917151086729854,3.5413408000111204,0.3558508213360467,0.2687340505397426
Clusters + singles,0.35,0.00012,0.35,0.0003428571428571429,3.518214852610554,5.213847789230678,1.8225819159904304,0.43483825645506846,0.1927890507927272
Random spaced,0.85,0.000168,0.85,0.0001976470588235294,3.5189817521554883,6.142169847205253,0.8957936571057235,0.7592320309576447,0.33661670865217963
Random spaced,0.8,0.000168,0.8,0.00020999999999999998,3.5230091777081,6.164338939795208,0.8816794156209918,0.7606009547563917,0.3339542913221449
Random spaced,0.9,0.000168,0.9,0.00018666666666666666,3.5274280679525676,6.146437623796882,0.9084185121082524,0.7594957545366884,0.33898046078173705
Random spaced,0.85,0.00016,0.85,0.00018823529411764707,3.5296046504948317,6.117887036988669,0.9413222640009948,0.7577297487302235,0.3450649460817797
Random spaced,0.8,0.00016,0.8,0.0002,3.5327538912255276,6.139297640014385,0.9262101424366707,0.7590544938050858,0.34228387813329497
Random spaced,0.9,0.00016,0.9,0.00017777777777777779,3.5388516715597516,6.122839787674851,0.9548635554446523,0.7580363976832034,0.3475380313285942
Random spaced,0.75,0.000168,0.75,0.000224,3.5395455201213277,6.212898865518459,0.8661921747241965,0.7635909162497251,0.33100824050325833
Clusters + singles,0.4,9.6e-05,0.4,0.00024,3.5398286891909807,4.868221157086411,2.2114362212955503,0.42017839830225934,0.2123616279701817
Clusters + singles,0.55,7.2e-05,0.55,0.0001309090909090909,3.5410413657783604,4.2907494706988905,2.79133326085783,0.3944710628949914,0.2385858493924358
Random spaced,0.85,0.000152,0.85,0.00017882352941176472,3.544235480508732,6.096313601947095,0.9921573590703685,0.7563925820097512,0.35425986823920835
Random spaced,0.8,0.000152,0.8,0.00019,3.5463982449146507,6.1169156456123694,0.9758808442169317,0.7576695905940288,0.35134200421248185
Random spaced,0.95,0.000168,0.95,0.0001768421052631579,3.5471335005776123,6.177030512707983,0.9172364884472417,0.7613835414209729,0.34062172129136103
Random spaced,0.75,0.00016,0.75,0.00021333333333333336,3.5483490340756245,6.187105975250445,0.9095920929008046,0.7620042414232233,0.33919935358818243
Clusters + singles,0.35,0.000112,0.35,0.00032,3.5503448519928344,5.205641003319559,1.8950487006661105,0.43449589607043004,0.19658438778242346
Random spaced,0.9,0.000152,0.9,0.00016888888888888889,3.554367145587179,6.10195863572201,1.0067756554523482,0.7567427012754577,0.3568601309361316
Random spaced,0.85,0.000144,0.85,0.00016941176470588237,3.5577185267980393,6.06987274559581,1.045564308000269,0.7547504912606097,0.3636696449192169
Clusters + singles,0.85,8.8e-05,0.85,0.00010352941176470589,3.558461112944725,3.698789449995064,3.418132775894386,0.3662506268017395,0.2640178566302927
Random spaced,0.8,0.000144,0.8,0.00017999999999999998,3.5588505466004663,6.089627535184948,1.0280735580159843,0.7559776854816639,0.3606149874588453
Random spaced,0.95,0.00016,0.95,0.00016842105263157898,3.5600611061760965,6.1540158005386925,0.9661064118135007,0.7599638159110259,0.34957805362657934
Random spaced,0.75,0.000152,0.75,0.00020266666666666667,3.5609290058405474,6.163801487750971,0.9580565239301246,0.760567796663317,0.34811861263775856
Random spaced,0.7,0.000168,0.7,0.00024,3.5678687166209158,6.287893003943394,0.8478444292984382,0.7681856370348994,0.3274837563666805
Random spaced,0.9,0.000144,0.9,0.00016,3.569579246817945,6.076258045140629,1.0629004484952602,0.7551473728262913,0.3666721904024621
Clusters + singles,0.35,0.000104,0.35,0.00029714285714285715,3.569993540198559,5.1947728225219505,1.9452142578751672,0.43404209535368166,0.1991693741788541
Clusters + singles,0.7,7.2e-05,0.7,0.00010285714285714287,3.571775113522669,3.9856720204853966,3.1578782065599413,0.3801888276936516,0.25376780587444575
Random spaced,0.75,0.000144,0.75,0.000192,3.572260875433308,6.135561907829282,1.0089598430373337,0.7588235182142141,0.3572470230752893
Random spaced,0.95,0.000152,0.95,0.00016,3.574614483795118,6.131576048077259,1.017652919512977,0.7585770000029316,0.3587827209824342
Random spaced,0.7,0.00016,0.7,0.0002285714285714286,3.5753651541827773,6.259118596749904,0.8916117116156514,0.7664259512152947,0.3358300545427266
Random spaced,1.0,0.000168,1.0,0.000168,3.5774389256929764,6.233719590717753,0.9211582606682001,0.7648693226291939,0.3413491323638404
Random spaced,0.8,0.000136,0.8,0.00016999999999999999,3.5804527064048175,6.070548869898673,1.0903565429109627,0.7547925259919105,0.3713778047725434
Clusters + singles,1.05,0.00012,1.05,0.00011428571428571428,3.580545621645791,3.510945554430803,3.6501456888607793,0.3568293911016298,0.2728311390079446
Random spaced,0.85,0.000136,0.85,0.00016,3.5808131427084113,6.050482178167324,1.1111441072494985,0.7535439793831509,0.37490123533948705
