record_id,case_id,ic_name,recovered_ic_name,ic_correct,feature_set,single_snapshot,true_rhat,true_dhat,true_alpha,true_tau,estimated_rhat,estimated_dhat,estimated_alpha,estimated_dhat_over_rhat,estimated_tau,rhat_relative_error,dhat_relative_error,alpha_relative_error,rhat_signed_relative_error,dhat_signed_relative_error,dimensions_used,estimated_length_scale_ratio,loss,loss_at_true_parameters,estimate_loss_not_above_truth,success,any_start_succeeded,coarse_rhat,coarse_dhat
case_008|One central cluster|h0,case_008,One central cluster,One central cluster,True,h0,True,0.953,0.000142365,0.00014938614900314798,0.953,0.953057,0.00014243136000000002,0.00014944684315838403,0.00014944684315838403,0.953057,5.9811122770288314e-05,0.00046612580339273885,0.0004062903799386095,5.9811122770288314e-05,0.00046612580339273885,h0,0.012224845322472757,2.4925833079775207e-07,0.0,False,True,True,0.95,0.000136
case_008|One central cluster|h0h1,case_008,One central cluster,One central cluster,True,h0h1,True,0.953,0.000142365,0.00014938614900314798,0.953,0.95298,0.00014232096000000002,0.00014934307120821006,0.00014934307120821006,0.95298,2.0986358866641114e-05,0.0003093456959223886,0.0002883653887952454,-2.0986358866641114e-05,-0.0003093456959223886,h0h1,0.012220600280191233,3.5778641344261335e-08,0.0,False,True,True,0.95,0.000136
case_008|Many clusters|h0,case_008,Many clusters,Many clusters,True,h0,True,0.953,0.000142365,0.00014938614900314798,0.953,0.95298,0.00014228784,0.00014930831706856388,0.00014930831706856388,0.95298,2.0986358866641114e-05,0.0005419871457170221,0.0005210117209893044,-2.0986358866641114e-05,-0.0005419871457170221,h0,0.012219178248497886,3.24663682809156e-08,0.0,False,True,True,0.95,0.000136
case_008|Many clusters|h0h1,case_008,Many clusters,Many clusters,True,h0h1,True,0.953,0.000142365,0.00014938614900314798,0.953,0.953057,0.000142332,0.00014934258916308259,0.00014934258916308259,0.953057,5.9811122770288314e-05,0.00023179854599097107,0.0002915922283027308,5.9811122770288314e-05,-0.00023179854599097107,h0h1,0.012220580557530095,4.7126700668740027e-07,0.0,False,True,True,0.95,0.000144
case_008|Clusters + singles|h0,case_008,Clusters + singles,Clusters + singles,True,h0,True,0.953,0.000142365,0.00014938614900314798,0.953,0.953057,0.00014246448,0.00014948159449015117,0.00014948159449015117,0.953057,5.9811122770288314e-05,0.0006987672531871819,0.0006389179160189958,5.9811122770288314e-05,0.0006987672531871819,h0,0.012226266580201463,1.2890113487256367e-07,0.0,False,True,True,0.95,0.000136
case_008|Clusters + singles|h0h1,case_008,Clusters + singles,Clusters + singles,True,h0h1,True,0.953,0.000142365,0.00014938614900314798,0.953,0.9532110000000001,0.00014223264,0.00014921422434277404,0.00014921422434277404,0.9532110000000001,0.00022140608604426367,0.000929722895374681,0.00115087417087321,0.00022140608604426367,-0.000929722895374681,h0h1,0.012215327434939026,3.208112496342317e-06,0.0,False,True,True,0.95,0.000144
case_009|Random spaced|h0,case_009,Random spaced,Random spaced,True,h0,True,0.659,0.000117963,0.00017900303490136569,0.659,0.6589170000000001,0.00011794464,0.00017899771898433335,0.00017899771898433335,0.6589170000000001,0.00012594840667669836,0.00015564202334627714,2.9697357004371856e-05,-0.00012594840667669836,-0.00015564202334627714,h0,0.013379002914430258,7.149266629610337e-07,0.0,False,True,True,0.65,0.000112
case_009|Random spaced|h0h1,case_009,Random spaced,Random spaced,True,h0h1,True,0.659,0.000117963,0.00017900303490136569,0.659,0.6589940000000001,0.00011794464,0.00017897680403766952,0.00017897680403766952,0.6589940000000001,9.104704097041714e-06,0.00015564202334627714,0.00014653865344025,-9.104704097041714e-06,-0.00015564202334627714,h0h1,0.013378221258361274,1.2970504702832233e-08,0.0,False,True,True,0.65,0.000112
case_009|One central cluster|h0,case_009,One central cluster,One central cluster,True,h0,True,0.659,0.000117963,0.00017900303490136569,0.659,0.6590710000000001,0.00011803296,0.0001790899007845892,0.0001790899007845892,0.6590710000000001,0.00010773899848261494,0.0005930673177182813,0.00048527603608164595,0.00010773899848261494,0.0005930673177182813,h0,0.013382447488579554,2.241498502352724e-07,0.0,False,True,True,0.65,0.000112
case_009|One central cluster|h0h1,case_009,One central cluster,One central cluster,True,h0h1,True,0.659,0.000117963,0.00017900303490136569,0.659,0.6590710000000001,0.00011791152,0.00017890564142558236,0.00017890564142558236,0.6590710000000001,0.00010773899848261494,0.0004364080262454866,0.0005440884051881546,0.00010773899848261494,-0.0004364080262454866,h0h1,0.013375561349924061,4.873312391153848e-07,0.0,False,True,True,0.65,0.00012
case_009|Many clusters|h0,case_009,Many clusters,Many clusters,True,h0,True,0.659,0.000117963,0.00017900303490136569,0.659,0.6589940000000001,0.00011791152,0.00017892654561346534,0.00017892654561346534,0.6589940000000001,9.104704097041714e-06,0.0004364080262454866,0.000427307212654214,-9.104704097041714e-06,-0.0004364080262454866,h0,0.01337634275926964,1.7948967263179205e-08,0.0,False,True,True,0.65,0.000104
case_009|Many clusters|h0h1,case_009,Many clusters,Many clusters,True,h0h1,True,0.659,0.000117963,0.00017900303490136569,0.659,0.6590710000000001,0.0001178784,0.00017885538887312593,0.00017885538887312593,0.6590710000000001,0.00010773899848261494,0.000717174029144696,0.0008248241618982241,0.00010773899848261494,-0.000717174029144696,h0h1,0.01337368269674161,5.398305311327479e-07,0.0,False,True,True,0.65,0.00012
case_009|Clusters + singles|h0,case_009,Clusters + singles,Clusters + singles,True,h0,True,0.659,0.000117963,0.00017900303490136569,0.659,0.6589940000000001,0.00011792256,0.0001789432984215334,0.0001789432984215334,0.6589940000000001,9.104704097041714e-06,0.00034281935861241674,0.000333717692916226,-9.104704097041714e-06,-0.00034281935861241674,h0,0.013376968954943919,1.31655388041183e-08,0.0,False,True,True,0.65,0.000112
case_009|Clusters + singles|h0h1,case_009,Clusters + singles,Clusters + singles,True,h0h1,True,0.659,0.000117963,0.00017900303490136569,0.659,0.6590710000000001,0.00011791152,0.00017890564142558236,0.00017890564142558236,0.6590710000000001,0.00010773899848261494,0.0004364080262454866,0.0005440884051881546,0.00010773899848261494,-0.0004364080262454866,h0h1,0.013375561349924061,2.460903909812538e-07,0.0,False,True,True,0.65,0.00012
case_010|Random spaced|h0,case_010,Random spaced,Random spaced,True,h0,True,0.881,0.000147448,0.00016736435868331442,0.881,0.8809850000000001,0.00014753183999999999,0.00016746237450126843,0.00016746237450126843,0.8809850000000001,1.7026106696794804e-05,0.000568607237805757,0.0005856433157281634,-1.7026106696794804e-05,0.000568607237805757,h0,0.012940725424073738,4.1070826056798143e-07,0.0,False,True,True,0.9,0.000168
case_010|Random spaced|h0h1,case_010,Random spaced,Random spaced,True,h0h1,True,0.881,0.000147448,0.00016736435868331442,0.881,0.8809850000000001,0.00014745456,0.00016737465450603582,0.00016737465450603582,0.8809850000000001,1.7026106696794804e-05,4.449026097334736e-05,6.151741507213259e-05,-1.7026106696794804e-05,4.449026097334736e-05,h0h1,0.012937335680349174,3.537630614108152e-08,0.0,False,True,True,0.9,0.000152
case_010|One central cluster|h0,case_010,One central cluster,One central cluster,True,h0,True,0.881,0.000147448,0.00016736435868331442,0.881,0.8809850000000001,0.00014736624,0.00016727440308291286,0.00016727440308291286,0.8809850000000001,1.7026106696794804e-05,0.0005545005696923687,0.0005374836142489298,-1.7026106696794804e-05,-0.0005545005696923687,h0,0.01293346059965827,2.7098002538017808e-08,0.0,False,True,True,0.9,0.000168
case_010|One central cluster|h0h1,case_010,One central cluster,One central cluster,True,h0h1,True,0.881,0.000147448,0.00016736435868331442,0.881,0.8810620000000001,0.00014745456,0.00016736002687665566,0.00016736002687665566,0.8810620000000001,7.037457434746596e-05,4.449026097334736e-05,2.5882491904743284e-05,7.037457434746596e-05,4.449026097334736e-05,h0h1,0.01293677034180694,1.4813158642390362e-07,0.0,False,True,True,0.9,0.000152
case_010|Many clusters|h0,case_010,Many clusters,Many clusters,True,h0,True,0.881,0.000147448,0.00016736435868331442,0.881,0.8809850000000001,0.00014743248,0.0001673495916502551,0.0001673495916502551,0.8809850000000001,1.7026106696794804e-05,0.00010525744669308167,8.823284225809251e-05,-1.7026106696794804e-05,-0.00010525744669308167,h0,0.012936367018999388,5.548224712429396e-09,0.0,False,True,True,0.9,0.000168
case_010|Many clusters|h0h1,case_010,Many clusters,Many clusters,True,h0h1,True,0.881,0.000147448,0.00016736435868331442,0.881,0.8810620000000001,0.00014734416,0.00016723472354953451,0.00016723472354953451,0.8810620000000001,7.037457434746596e-05,0.0007042482773587977,0.0007745683417889422,7.037457434746596e-05,-0.0007042482773587977,h0h1,0.012931926521192986,6.088224090498861e-07,0.0,False,True,True,0.9,0.000152
case_010|Clusters + singles|h0,case_010,Clusters + singles,Clusters + singles,True,h0,True,0.881,0.000147448,0.00016736435868331442,0.881,0.8809850000000001,0.00014734416,0.0001672493402271321,0.0001672493402271321,0.8809850000000001,1.7026106696794804e-05,0.0007042482773587977,0.0006872338715793168,-1.7026106696794804e-05,-0.0007042482773587977,h0,0.012932491648059631,7.837358768761423e-08,0.0,False,True,True,0.9,0.000168
case_010|Clusters + singles|h0h1,case_010,Clusters + singles,Clusters + singles,True,h0h1,True,0.881,0.000147448,0.00016736435868331442,0.881,0.8812160000000001,0.0001474656,0.00016734330742973344,0.00016734330742973344,0.8812160000000001,0.0002451759364359875,0.00011936411480665379,0.0001257809831590704,0.0002451759364359875,0.00011936411480665379,h0h1,0.012936124127022492,2.676379295454001e-06,0.0,False,True,True,0.9,0.000144
case_011|Random spaced|h0,case_011,Random spaced,Random spaced,True,h0,True,0.996,0.000128428,0.00012894377510040163,0.996,0.9960230000000001,0.00012841056,0.0001289232879160421,0.0001289232879160421,0.9960230000000001,2.3092369478018342e-05,0.00013579593235120294,0.0001588846328065804,2.3092369478018342e-05,-0.00013579593235120294,h0,0.011354439128201891,2.2100281899792018e-07,0.0,False,True,True,1.0,0.000136
case_011|Random spaced|h0h1,case_011,Random spaced,Random spaced,True,h0h1,True,0.996,0.000128428,0.00012894377510040163,0.996,0.9960230000000001,0.00012826704,0.00012877919485795004,0.00012877919485795004,0.9960230000000001,2.3092369478018342e-05,0.0012533092472047482,0.0012763721422258461,2.3092369478018342e-05,-0.0012533092472047482,h0h1,0.011348092124139196,1.6654282952507321e-06,0.0,False,True,True,1.0,0.000128
case_011|One central cluster|h0,case_011,One central cluster,One central cluster,True,h0,True,0.996,0.000128428,0.00012894377510040163,0.996,0.9959460000000001,0.00012848784,0.00012901084998584257,0.00012901084998584257,0.9959460000000001,5.4216867469766535e-05,0.0004659420064159283,0.0005201870767993058,-5.4216867469766535e-05,0.0004659420064159283,h0,0.011358294325550935,6.151130640346467e-07,0.0,False,True,True,1.0,0.000136
case_011|One central cluster|h0h1,case_011,One central cluster,One central cluster,True,h0h1,True,0.996,0.000128428,0.00012894377510040163,0.996,0.9958690000000001,0.00012841056,0.00012894322446024527,0.00012894322446024527,0.9958690000000001,0.00013152610441755143,0.00013579593235120294,4.27038960141264e-06,-0.00013152610441755143,-0.00013579593235120294,h0h1,0.011355317012758617,2.681617451243313e-06,0.0,False,True,True,1.0,0.000128
case_011|Many clusters|h0,case_011,Many clusters,Many clusters,True,h0,True,0.996,0.000128428,0.00012894377510040163,0.996,0.9960230000000001,0.00012849888,0.00012901196056717566,0.00012901196056717566,0.9960230000000001,2.3092369478018342e-05,0.0005519045690970676,0.0005287999883743122,2.3092369478018342e-05,0.0005519045690970676,h0,0.011358343214006859,3.542633957584764e-08,0.0,False,True,True,1.0,0.000136
case_011|Many clusters|h0h1,case_011,Many clusters,Many clusters,True,h0h1,True,0.996,0.000128428,0.00012894377510040163,0.996,0.9959460000000001,0.00012855408,0.00012907735961588276,0.00012907735961588276,0.9959460000000001,5.4216867469766535e-05,0.0009817173825021313,0.001035990418126974,-5.4216867469766535e-05,0.0009817173825021313,h0h1,0.011361221748380883,1.5535307985138146e-06,0.0,False,True,True,1.0,0.000128
case_011|Clusters + singles|h0,case_011,Clusters + singles,Clusters + singles,True,h0,True,0.996,0.000128428,0.00012894377510040163,0.996,0.9960230000000001,0.000128532,0.00012904521281135073,0.00012904521281135073,0.9960230000000001,2.3092369478018342e-05,0.0008097922571400636,0.0007866817213170418,2.3092369478018342e-05,0.0008097922571400636,h0,0.011359806900266868,1.3218979398504125e-07,0.0,False,True,True,1.0,0.000128
case_011|Clusters + singles|h0h1,case_011,Clusters + singles,Clusters + singles,True,h0h1,True,0.996,0.000128428,0.00012894377510040163,0.996,0.9961000000000001,0.00012843264,0.00012893548840477864,0.00012893548840477864,0.9961000000000001,0.00010040160642580323,3.61291930108647e-05,6.42659610092554e-05,0.00010040160642580323,3.61291930108647e-05,h0h1,0.011354976371828284,7.302100275271089e-07,0.0,False,True,True,1.0,0.000128
case_012|Random spaced|h0,case_012,Random spaced,Random spaced,True,h0,True,0.785,0.000148539,0.0001892216560509554,0.785,0.784966,0.0001484592,0.00018912819153950615,0.00018912819153950615,0.784966,4.331210191080063e-05,0.0005372326459717569,0.00049394193772448,-4.331210191080063e-05,-0.0005372326459717569,h0,0.013752388575789521,8.451759838940449e-08,0.0,False,True,True,0.8,0.000168
case_012|Random spaced|h0h1,case_012,Random spaced,Random spaced,True,h0h1,True,0.785,0.000148539,0.0001892216560509554,0.785,0.785043,0.00014842607999999998,0.00018906745235611295,0.00018906745235611295,0.785043,5.477707006371369e-05,0.0007602043907661408,0.0008149368209784625,5.477707006371369e-05,-0.0007602043907661408,h0h1,0.013750180084497547,6.004880819299389e-07,0.0,False,True,True,0.8,0.000152
case_012|One central cluster|h0,case_012,One central cluster,One central cluster,True,h0,True,0.785,0.000148539,0.0001892216560509554,0.785,0.784966,0.00014843712,0.00018910006293266203,0.00018910006293266203,0.784966,4.331210191080063e-05,0.0006858804758346187,0.0006425962061161832,-4.331210191080063e-05,-0.0006858804758346187,h0,0.013751365856985335,5.386482348461115e-08,0.0,False,True,True,0.8,0.000168
case_012|One central cluster|h0h1,case_012,One central cluster,One central cluster,True,h0h1,True,0.785,0.000148539,0.0001892216560509554,0.785,0.784966,0.00014852544,0.0001892125773600385,0.0001892125773600385,0.784966,4.331210191080063e-05,9.128915638317155e-05,4.797913254937043e-05,-4.331210191080063e-05,-9.128915638317155e-05,h0h1,0.013755456275966948,3.56189038671923e-08,0.0,False,True,True,0.8,0.000152
case_012|Many clusters|h0,case_012,Many clusters,Many clusters,True,h0,True,0.785,0.000148539,0.0001892216560509554,0.785,0.785043,0.00014852544,0.00018919401867158867,0.00018919401867158867,0.785043,5.477707006371369e-05,9.128915638317155e-05,0.00014605822580520439,5.477707006371369e-05,-9.128915638317155e-05,h0,0.013754781665718604,9.572940871675021e-08,0.0,False,True,True,0.8,0.000168
case_012|Many clusters|h0h1,case_012,Many clusters,Many clusters,True,h0h1,True,0.785,0.000148539,0.0001892216560509554,0.785,0.784966,0.00014863584,0.0001893532203942591,0.0001893532203942591,0.784966,4.331210191080063e-05,0.0006519499929311374,0.0006952922094090023,-4.331210191080063e-05,0.0006519499929311374,h0h1,0.013760567589829248,2.612178104867383e-07,0.0,False,True,True,0.8,0.000152
case_012|Clusters + singles|h0,case_012,Clusters + singles,Clusters + singles,True,h0,True,0.785,0.000148539,0.0001892216560509554,0.785,0.784966,0.00014847024,0.00018914225584292822,0.00018914225584292822,0.784966,4.331210191080063e-05,0.00046290873104023474,0.0004196148035285568,-4.331210191080063e-05,-0.00046290873104023474,h0,0.013752899906671619,3.4815932952435554e-08,0.0,False,True,True,0.8,0.000168
case_012|Clusters + singles|h0h1,case_012,Clusters + singles,Clusters + singles,True,h0h1,True,0.785,0.000148539,0.0001892216560509554,0.785,0.784966,0.00014854752,0.00018924070596688263,0.00018924070596688263,0.784966,4.331210191080063e-05,5.735867347969024e-05,0.00010067513584233276,-4.331210191080063e-05,5.735867347969024e-05,h0h1,0.013756478690670903,5.073000994859767e-08,0.0,False,True,True,0.8,0.000152
case_013|Random spaced|h0,case_013,Random spaced,Random spaced,True,h0,True,0.761,0.000149902,0.00019698028909329827,0.761,0.7610190000000001,0.00014973984,0.0001967622884579754,0.0001967622884579754,0.7610190000000001,2.496714848896487e-05,0.0010817734253044452,0.0011067129423269952,2.496714848896487e-05,-0.0010817734253044452,h0,0.014027198168485943,9.006380112517421e-07,0.0,False,True,True,0.75,0.000136
case_013|Random spaced|h0h1,case_013,Random spaced,Random spaced,True,h0h1,True,0.761,0.000149902,0.00019698028909329827,0.761,0.7610190000000001,0.00015002688,0.00019713946695154783,0.00019713946695154783,0.7610190000000001,2.496714848896487e-05,0.0008330776107057158,0.0008080902865066601,2.496714848896487e-05,0.0008330776107057158,h0h1,0.014040636273030786,3.5743263270252887e-07,0.0,False,True,True,0.75,0.000152
case_013|One central cluster|h0,case_013,One central cluster,One central cluster,True,h0,True,0.761,0.000149902,0.00019698028909329827,0.761,0.7610190000000001,0.00014988336,0.00019695087770476164,0.00019695087770476164,0.7610190000000001,2.496714848896487e-05,0.00012434790729927433,0.00014931132791002992,2.496714848896487e-05,-0.00012434790729927433,h0,0.014033918829206675,2.9250120195958818e-08,0.0,False,True,True,0.75,0.000144
case_013|One central cluster|h0h1,case_013,One central cluster,One central cluster,True,h0h1,True,0.761,0.000149902,0.00019698028909329827,0.761,0.761096,0.00014988336,0.00019693095220576644,0.00019693095220576644,0.761096,0.00012614980289091325,0.00012434790729927433,0.0002504661139392414,0.00012614980289091325,-0.00012434790729927433,h0h1,0.01403320890622549,3.0079296694405644e-07,0.0,False,True,True,0.75,0.000144
case_013|Many clusters|h0,case_013,Many clusters,Many clusters,True,h0,True,0.761,0.000149902,0.00019698028909329827,0.761,0.7610190000000001,0.00014993856,0.0001970234120304486,0.0001970234120304486,0.7610190000000001,2.496714848896487e-05,0.00024389267654874314,0.0002189200622500661,2.496714848896487e-05,0.00024389267654874314,h0,0.014036502841892229,5.734476451872553e-09,0.0,False,True,True,0.75,0.000128
case_013|Many clusters|h0h1,case_013,Many clusters,Many clusters,True,h0h1,True,0.761,0.000149902,0.00019698028909329827,0.761,0.7610190000000001,0.00014980608,0.0001968493296487998,0.0001968493296487998,0.7610190000000001,2.496714848896487e-05,0.0006398847246867158,0.0006648352741346873,2.496714848896487e-05,-0.0006398847246867158,h0h1,0.014030300411922754,2.312817311440368e-07,0.0,False,True,True,0.75,0.000152
case_013|Clusters + singles|h0,case_013,Clusters + singles,Clusters + singles,True,h0,True,0.761,0.000149902,0.00019698028909329827,0.761,0.7610190000000001,0.00014990544,0.00019697989143503642,0.00019697989143503642,0.7610190000000001,2.496714848896487e-05,2.294832623996882e-05,2.018771846019035e-06,2.496714848896487e-05,2.294832623996882e-05,h0,0.014034952491370836,1.4932390352300454e-08,0.0,False,True,True,0.75,0.000136
case_013|Clusters + singles|h0h1,case_013,Clusters + singles,Clusters + singles,True,h0h1,True,0.761,0.000149902,0.00019698028909329827,0.761,0.761096,0.00014991648,0.0001969744683982047,0.0001969744683982047,0.761096,0.00012614980289091325,9.65964430095e-05,2.954963220103291e-05,0.00012614980289091325,9.65964430095e-05,h0h1,0.014034759292492505,4.2604046442652107e-07,0.0,False,True,True,0.75,0.000152
case_014|Random spaced|h0,case_014,Random spaced,Random spaced,True,h0,True,0.675,0.000116995,0.0001733259259259259,0.675,0.6750100000000001,0.00011707248,0.0001734381416571606,0.0001734381416571606,0.6750100000000001,1.4814814814911868e-05,0.000662250523526639,0.0006474261172136904,1.4814814814911868e-05,0.000662250523526639,h0,0.013169591552404372,1.5369385572347191e-07,0.0,False,True,True,0.7,0.000152
case_014|Random spaced|h0h1,case_014,Random spaced,Random spaced,True,h0h1,True,0.675,0.000116995,0.0001733259259259259,0.675,0.675087,0.00011691792,0.00017318941114256384,0.00017318941114256384,0.675087,0.00012888888888881218,0.000658831573998874,0.0007876189475567073,0.00012888888888881218,-0.000658831573998874,h0h1,0.013160144799452772,1.0936594695120338e-06,0.0,False,True,True,0.65,0.000112
case_014|One central cluster|h0,case_014,One central cluster,One central cluster,True,h0,True,0.675,0.000116995,0.0001733259259259259,0.675,0.6750100000000001,0.00011691792,0.00017320916727159595,0.00017320916727159595,0.6750100000000001,1.4814814814911868e-05,0.000658831573998874,0.0006736364090151144,1.4814814814911868e-05,-0.000658831573998874,h0,0.013160895382594451,9.966845677088788e-08,0.0,False,True,True,0.7,0.00016
case_014|One central cluster|h0h1,case_014,One central cluster,One central cluster,True,h0h1,True,0.675,0.000116995,0.0001733259259259259,0.675,0.6747020000000001,0.00011700624,0.00017341913911623203,0.00017341913911623203,0.6747020000000001,0.00044148148148134733,9.607248172999061e-05,0.0005377913881501922,-0.00044148148148134733,9.607248172999061e-05,h0h1,0.01316887007743003,6.323645055368151e-06,0.0,False,True,True,0.65,0.00012
case_014|Many clusters|h0,case_014,Many clusters,Many clusters,True,h0,True,0.675,0.000116995,0.0001733259259259259,0.675,0.675087,0.00011709456,0.0001734510663070093,0.0001734510663070093,0.675087,0.00012888888888881218,0.0008509765374588551,0.0007219945914893485,0.00012888888888881218,0.0008509765374588551,h0,0.013170082243745076,1.1626409403912057e-07,0.0,False,True,True,0.7,0.00016
case_014|Many clusters|h0h1,case_014,Many clusters,Many clusters,True,h0h1,True,0.675,0.000116995,0.0001733259259259259,0.675,0.6751640000000001,0.00011698416,0.0001732677690161205,0.0001732677690161205,0.6751640000000001,0.00024296296296304144,9.265353220222552e-05,0.00033553497259407794,0.00024296296296304144,-9.265353220222552e-05,h0h1,0.013163121552888605,3.5736168445252575e-06,0.0,False,True,True,0.7,0.000104
case_014|Clusters + singles|h0,case_014,Clusters + singles,Clusters + singles,True,h0,True,0.675,0.000116995,0.0001733259259259259,0.675,0.675087,0.0001171056,0.00017346741975478717,0.00017346741975478717,0.675087,0.00012888888888881218,0.0009453395444249632,0.0008163454376798443,0.00012888888888881218,0.0009453395444249632,h0,0.013170703085059172,1.8270673213542824e-07,0.0,False,True,True,0.7,0.000144
case_014|Clusters + singles|h0h1,case_014,Clusters + singles,Clusters + singles,True,h0h1,True,0.675,0.000116995,0.0001733259259259259,0.675,0.674933,0.00011703935999999999,0.00017340885687912723,0.00017340885687912723,0.674933,9.92592592593174e-05,0.000379161502628199,0.00047846825429197627,-9.92592592593174e-05,0.000379161502628199,h0h1,0.01316847967227528,2.144262546456486e-07,0.0,False,True,True,0.65,0.00012
case_015|Random spaced|h0,case_015,Random spaced,Random spaced,True,h0,True,0.64,0.000120253,0.0001878953125,0.64,0.6399750000000001,0.00012019680000000001,0.00018781483651705144,0.00018781483651705144,0.6399750000000001,3.906249999990896e-05,0.0004673480079498034,0.0004283022385060497,-3.906249999990896e-05,-0.0004673480079498034,h0,0.013704555319931087,4.922028261391368e-08,0.0,False,True,True,0.65,0.000128
case_015|Random spaced|h0h1,case_015,Random spaced,Random spaced,True,h0h1,True,0.64,0.000120253,0.0001878953125,0.64,0.6400520000000001,0.00012037343999999998,0.00018806821945716907,0.00018806821945716907,0.6400520000000001,8.125000000008126e-05,0.0010015550547594005,0.0009202302860487094,8.125000000008126e-05,0.0010015550547594005,h0h1,0.013713796682799737,5.876337967313445e-07,0.0,False,True,True,0.65,0.00012
case_015|One central cluster|h0,case_015,One central cluster,One central cluster,True,h0,True,0.64,0.000120253,0.0001878953125,0.64,0.6399750000000001,0.00012011952,0.0001876940818000703,0.0001876940818000703,0.6399750000000001,3.906249999990896e-05,0.0011099930978852913,0.001070972432745993,-3.906249999990896e-05,-0.0011099930978852913,h0,0.013700148969995557,1.2739964562228279e-07,0.0,False,True,True,0.65,0.000128
case_015|One central cluster|h0h1,case_015,One central cluster,One central cluster,True,h0h1,True,0.64,0.000120253,0.0001878953125,0.64,0.6398980000000001,0.00012034032,0.00018806172233699743,0.00018806172233699743,0.6398980000000001,0.00015937499999989918,0.0007261357305014953,0.0008856518812700028,-0.00015937499999989918,0.0007261357305014953,h0h1,0.013713559798134014,1.119464878032306e-06,0.0,False,True,True,0.65,0.00012
case_015|Many clusters|h0,case_015,Many clusters,Many clusters,True,h0,True,0.64,0.000120253,0.0001878953125,0.64,0.6400520000000001,0.00012031824,0.00018798197646441225,0.00018798197646441225,0.6400520000000001,8.125000000008126e-05,0.0005425228476628166,0.0004612353722888017,8.125000000008126e-05,0.0005425228476628166,h0,0.01371065193433238,3.729750080142412e-08,0.0,False,True,True,0.65,0.000136
case_015|Many clusters|h0h1,case_015,Many clusters,Many clusters,True,h0h1,True,0.64,0.000120253,0.0001878953125,0.64,0.6399750000000001,0.00012015263999999999,0.0001877458338216336,0.0001877458338216336,0.6399750000000001,3.906249999990896e-05,0.0008345737736273861,0.000795542349500509,-3.906249999990896e-05,-0.0008345737736273861,h0h1,0.0137020375791936,1.228106451374498e-06,0.0,False,True,True,0.65,0.000112
case_015|Clusters + singles|h0,case_015,Clusters + singles,Clusters + singles,True,h0,True,0.64,0.000120253,0.0001878953125,0.64,0.6400520000000001,0.00012031824,0.00018798197646441225,0.00018798197646441225,0.6400520000000001,8.125000000008126e-05,0.0005425228476628166,0.0004612353722888017,8.125000000008126e-05,0.0005425228476628166,h0,0.01371065193433238,6.037353593703113e-08,0.0,False,True,True,0.65,0.000136
case_015|Clusters + singles|h0h1,case_015,Clusters + singles,Clusters + singles,True,h0h1,True,0.64,0.000120253,0.0001878953125,0.64,0.6400520000000001,0.00012053904,0.00018832694843543959,0.00018832694843543959,0.6400520000000001,8.125000000008126e-05,0.0023786516760496033,0.0022972150273285765,8.125000000008126e-05,0.0023786516760496033,h0h1,0.013723226604390076,3.2311164949009633e-06,0.0,False,True,True,0.65,0.00012
