arm,case_id,ic_name,true_rhat,true_dhat,true_alpha,estimated_rhat,estimated_dhat,estimated_alpha,success,rhat_signed,dhat_signed,alpha_signed
operator_only,case_009,Random spaced,0.659,0.000117963,0.00017900303490136569,0.654528,0.00011444496,0.0001748511293634497,True,-0.006786039453717802,-0.029823249663029863,-0.023194609746163053
full_mismatch,case_009,Random spaced,0.659,0.000117963,0.00017900303490136569,0.6585320000000001,0.00012125664,0.00018413173543578744,True,-0.0007101669195749816,0.027920958266575122,0.02865147251412677
inverse_crime,case_009,One central cluster,0.659,0.000117963,0.00017900303490136569,0.6590710000000001,0.00011791152,0.00017890564142558236,True,0.00010773899848261494,-0.0004364080262454866,-0.0005440884051881546
grid_only,case_009,One central cluster,0.659,0.000117963,0.00017900303490136569,0.6592250000000001,0.00012184176,0.000184825757518298,True,0.00034142640364192824,0.03288115765112794,0.03252862511599728
operator_only,case_009,One central cluster,0.659,0.000117963,0.00017900303490136569,0.655837,0.00011423520000000001,0.0001741823044445495,True,-0.00479969650986347,-0.03160143434805819,-0.02693099845749822
full_mismatch,case_009,One central cluster,0.659,0.000117963,0.00017900303490136569,0.658609,0.00012113520000000001,0.00018392581941637605,True,-0.0005933232169954935,0.02689148292261147,0.027501123194491724
inverse_crime,case_009,Many clusters,0.659,0.000117963,0.00017900303490136569,0.6590710000000001,0.0001178784,0.00017885538887312593,True,0.00010773899848261494,-0.000717174029144696,-0.0008248241618982241
grid_only,case_009,Many clusters,0.659,0.000117963,0.00017900303490136569,0.6590710000000001,0.00012196320000000001,0.00018505320367608345,True,0.00010773899848261494,0.033910632995091824,0.033799252498995506
operator_only,case_009,Many clusters,0.659,0.000117963,0.00017900303490136569,0.6549130000000001,0.00011522879999999999,0.00017594520188177662,True,-0.00620182094081935,-0.023178454261081907,-0.01708257640030514
full_mismatch,case_009,Many clusters,0.659,0.000117963,0.00017900303490136569,0.6586860000000001,0.00012120144000000001,0.0001840048824477824,True,-0.00047647951441566835,0.02745301492840989,0.027942808618707633
inverse_crime,case_009,Clusters + singles,0.659,0.000117963,0.00017900303490136569,0.6590710000000001,0.00011791152,0.00017890564142558236,True,0.00010773899848261494,-0.0004364080262454866,-0.0005440884051881546
grid_only,case_009,Clusters + singles,0.659,0.000117963,0.00017900303490136569,0.6590710000000001,0.00012181968,0.00018483544261543898,True,0.00010773899848261494,0.0326939803158618,0.03258273088658566
operator_only,case_009,Clusters + singles,0.659,0.000117963,0.00017900303490136569,0.655452,0.00011403648,0.0001739814357115395,True,-0.005383915022761753,-0.033286030365453564,-0.028053151124466665
full_mismatch,case_009,Clusters + singles,0.659,0.000117963,0.00017900303490136569,0.6588400000000001,0.00012144432000000001,0.00018433052030842085,True,-0.00024279210925635502,0.029511965616337427,0.02976198370039211
inverse_crime,case_010,Random spaced,0.881,0.000147448,0.00016736435868331442,0.8809850000000001,0.00014745456,0.00016737465450603582,True,-1.7026106696794804e-05,4.449026097334736e-05,6.151741507213259e-05
grid_only,case_010,Random spaced,0.881,0.000147448,0.00016736435868331442,0.8806,0.00015137376,0.00017189843288666816,True,-0.00045402951191822466,0.026624708371764956,0.027091038014450158
operator_only,case_010,Random spaced,0.881,0.000147448,0.00016736435868331442,0.8732850000000001,0.00014237616,0.0001630351603428434,True,-0.008757094211123627,-0.03439748250230588,-0.02586690723478764
full_mismatch,case_010,Random spaced,0.881,0.000147448,0.00016736435868331442,0.880061,0.00015047952,0.00017098760199577075,True,-0.001065834279228176,0.02055992621127449,0.021648834560482496
inverse_crime,case_010,One central cluster,0.881,0.000147448,0.00016736435868331442,0.8810620000000001,0.00014745456,0.00016736002687665566,True,7.037457434746596e-05,4.449026097334736e-05,-2.5882491904743284e-05
grid_only,case_010,One central cluster,0.881,0.000147448,0.00016736435868331442,0.8809850000000001,0.00015131856,0.00017176065426766627,True,-1.7026106696794804e-05,0.02625033910259879,0.026267812447873025
operator_only,case_010,One central cluster,0.881,0.000147448,0.00016736435868331442,0.8733620000000001,0.0001452576,0.00016632003682321876,True,-0.008669693530079367,-0.014855406651836616,-0.0062398103653103386
full_mismatch,case_010,One central cluster,0.881,0.000147448,0.00016736435868331442,0.8802920000000001,0.00015093216,0.00017145692565648672,True,-0.0008036322360952678,0.023629754218436376,0.02445303770390099
inverse_crime,case_010,Many clusters,0.881,0.000147448,0.00016736435868331442,0.8810620000000001,0.00014734416,0.00016723472354953451,True,7.037457434746596e-05,-0.0007042482773587977,-0.0007745683417889422
grid_only,case_010,Many clusters,0.881,0.000147448,0.00016736435868331442,0.8810620000000001,0.0001513848,0.000171820825322168,True,7.037457434746596e-05,0.02669958222559808,0.02662733376397102
operator_only,case_010,Many clusters,0.881,0.000147448,0.00016736435868331442,0.873131,0.00014583168,0.00016702153514192028,True,-0.008931895573212275,-0.010961966252509461,-0.002048366474745257
full_mismatch,case_010,Many clusters,0.881,0.000147448,0.00016736435868331442,0.8802920000000001,0.0001513296,0.0001719084122086762,True,-0.0008036322360952678,0.0263252129564321,0.027150664341623706
inverse_crime,case_010,Clusters + singles,0.881,0.000147448,0.00016736435868331442,0.8812160000000001,0.0001474656,0.00016734330742973344,True,0.0002451759364359875,0.00011936411480665379,-0.0001257809831590704
grid_only,case_010,Clusters + singles,0.881,0.000147448,0.00016736435868331442,0.8809850000000001,0.00015141792,0.00017187343711867964,True,-1.7026106696794804e-05,0.026924203787097815,0.02694168860585944
operator_only,case_010,Clusters + singles,0.881,0.000147448,0.00016736435868331442,0.8740550000000001,0.00014406528,0.00016482404425350805,True,-0.007883087400680895,-0.022941782865823965,-0.01517834770671295
full_mismatch,case_010,Clusters + singles,0.881,0.000147448,0.00016736435868331442,0.8803690000000001,0.00015097632,0.0001714920902485208,True,-0.000716231555051007,0.023929249633769235,0.02466314571202603
inverse_crime,case_011,Random spaced,0.996,0.000128428,0.00012894377510040163,0.9960230000000001,0.00012826704,0.00012877919485795004,True,2.3092369478018342e-05,-0.0012533092472047482,-0.0012763721422258461
grid_only,case_011,Random spaced,0.996,0.000128428,0.00012894377510040163,0.9960230000000001,0.00013249536,0.00013302439803096914,True,2.3092369478018342e-05,0.03167035225963173,0.03164652909681096
operator_only,case_011,Random spaced,0.996,0.000128428,0.00012894377510040163,0.986013,0.0001247232,0.0001264924498967052,True,-0.010027108433734907,-0.028847291867817135,-0.01901080685583864
full_mismatch,case_011,Random spaced,0.996,0.000128428,0.00012894377510040163,0.9950990000000001,0.00013141344000000001,0.0001320606693404375,True,-0.0009046184738955116,0.02324602111689042,0.024172506486714106
inverse_crime,case_011,One central cluster,0.996,0.000128428,0.00012894377510040163,0.9958690000000001,0.00012841056,0.00012894322446024527,True,-0.00013152610441755143,-0.00013579593235120294,-4.27038960141264e-06
grid_only,case_011,One central cluster,0.996,0.000128428,0.00012894377510040163,0.9958690000000001,0.0001323408,0.00013288976763007983,True,-0.00013152610441755143,0.03046687638209726,0.030602427504590017
operator_only,case_011,One central cluster,0.996,0.000128428,0.00012894377510040163,0.9869370000000001,0.00012465696,0.00012630690712781058,True,-0.009099397590361378,-0.029363067243903338,-0.020449750059961122
full_mismatch,case_011,One central cluster,0.996,0.000128428,0.00012894377510040163,0.99533,0.00013157904,0.00013219639717480634,True,-0.000672690763052157,0.024535459557105822,0.02522511902472275
inverse_crime,case_011,Many clusters,0.996,0.000128428,0.00012894377510040163,0.9959460000000001,0.00012855408,0.00012907735961588276,True,-5.4216867469766535e-05,0.0009817173825021313,0.001035990418126974
grid_only,case_011,Many clusters,0.996,0.000128428,0.00012894377510040163,0.9961000000000001,0.0001323408,0.00013285894990462804,True,0.00010040160642580323,0.03046687638209726,0.030363426238900433
operator_only,case_011,Many clusters,0.996,0.000128428,0.00012894377510040163,0.986398,0.00012551808,0.00012724891980721778,True,-0.009640562248995984,-0.022657987354782486,-0.013144142025190122
full_mismatch,case_011,Many clusters,0.996,0.000128428,0.00012894377510040163,0.9949450000000001,0.00013177776,0.0001324472810054827,True,-0.0010592369477910814,0.02608278568536443,0.027170802951542786
inverse_crime,case_011,Clusters + singles,0.996,0.000128428,0.00012894377510040163,0.9961000000000001,0.00012843264,0.00012893548840477864,True,0.00010040160642580323,3.61291930108647e-05,-6.42659610092554e-05
grid_only,case_011,Clusters + singles,0.996,0.000128428,0.00012894377510040163,0.9961000000000001,0.0001325064,0.00013302519827326572,True,0.00010040160642580323,0.03175631482231287,0.031652735230421974
operator_only,case_011,Clusters + singles,0.996,0.000128428,0.00012894377510040163,0.9858590000000002,0.00012747215999999999,0.0001293005997815103,True,-0.010181726907630365,-0.007442613760239395,0.002767288927525358
full_mismatch,case_011,Clusters + singles,0.996,0.000128428,0.00012894377510040163,0.9948680000000001,0.00013164528,0.00013232436865996292,True,-0.0011365461847388663,0.025051234933192026,0.0262175786068696
inverse_crime,case_012,Random spaced,0.785,0.000148539,0.0001892216560509554,0.785043,0.00014842607999999998,0.00018906745235611295,True,5.477707006371369e-05,-0.0007602043907661408,-0.0008149368209784625
grid_only,case_012,Random spaced,0.785,0.000148539,0.0001892216560509554,0.784966,0.00015253296,0.00019431791950224594,True,-4.331210191080063e-05,0.026888291963726697,0.02693277058054168
operator_only,case_012,Random spaced,0.785,0.000148539,0.0001892216560509554,0.778883,0.00014479392,0.00018589944831251935,True,-0.007792356687898139,-0.025212772403207177,-0.017557227897537282
full_mismatch,case_012,Random spaced,0.785,0.000148539,0.0001892216560509554,0.7844270000000001,0.00015172704,0.00019342404073291713,True,-0.0007299363057324008,0.021462646173732152,0.022208793484135247
inverse_crime,case_012,One central cluster,0.785,0.000148539,0.0001892216560509554,0.784966,0.00014852544,0.0001892125773600385,True,-4.331210191080063e-05,-9.128915638317155e-05,-4.797913254937043e-05
grid_only,case_012,One central cluster,0.785,0.000148539,0.0001892216560509554,0.784966,0.00015261024,0.00019441636962620038,True,-4.331210191080063e-05,0.027408559368246807,0.02745306051991271
operator_only,case_012,One central cluster,0.785,0.000148539,0.0001892216560509554,0.779037,0.00014639472,0.0001879175443528356,True,-0.00759617834394911,-0.014435804738149607,-0.006891979096560727
full_mismatch,case_012,One central cluster,0.785,0.000148539,0.0001892216560509554,0.7844270000000001,0.00015202512,0.00019380403785183324,True,-0.0007299363057324008,0.023469391876880876,0.02421700505381828
inverse_crime,case_012,Many clusters,0.785,0.000148539,0.0001892216560509554,0.784966,0.00014863584,0.0001893532203942591,True,-4.331210191080063e-05,0.0006519499929311374,0.0006952922094090023
grid_only,case_012,Many clusters,0.785,0.000148539,0.0001892216560509554,0.7848890000000001,0.00015258816,0.00019440731109749278,True,-0.00014140127388531494,0.027259911538383943,0.027405187940755263
operator_only,case_012,Many clusters,0.785,0.000148539,0.0001892216560509554,0.7792680000000001,0.00014495952,0.0001860201111812624,True,-0.007301910828025426,-0.024097913679235805,-0.016919547881088483
full_mismatch,case_012,Many clusters,0.785,0.000148539,0.0001892216560509554,0.7843500000000001,0.00015246672,0.00019438607764390894,True,-0.0008280254777069152,0.02644234847413811,0.027292973229041097
inverse_crime,case_012,Clusters + singles,0.785,0.000148539,0.0001892216560509554,0.784966,0.00014854752,0.00018924070596688263,True,-4.331210191080063e-05,5.735867347969024e-05,0.00010067513584233276
grid_only,case_012,Clusters + singles,0.785,0.000148539,0.0001892216560509554,0.78512,0.00015262128,0.00019439229671897287,True,0.000152866242038228,0.027482883283178147,0.02732583984269263
operator_only,case_012,Clusters + singles,0.785,0.000148539,0.0001892216560509554,0.7794220000000001,0.00014620704,0.000187583927577102,True,-0.007105732484076397,-0.01569931129198384,-0.008655079487373115
full_mismatch,case_012,Clusters + singles,0.785,0.000148539,0.0001892216560509554,0.7845810000000001,0.00015208032,0.00019383635341666442,True,-0.0005337579617833722,0.02384101145153794,0.024387786588583357
inverse_crime,case_013,Random spaced,0.761,0.000149902,0.00019698028909329827,0.7610190000000001,0.00015002688,0.00019713946695154783,True,2.496714848896487e-05,0.0008330776107057158,0.0008080902865066601
grid_only,case_013,Random spaced,0.761,0.000149902,0.00019698028909329827,0.760942,0.00015374736,0.00020204872381863532,True,-7.621550591327529e-05,0.02565249296206864,0.025730669543978724
operator_only,case_013,Random spaced,0.761,0.000149902,0.00019698028909329827,0.755398,0.00014480496,0.00019169359728249212,True,-0.007361366622864646,-0.03400248162132592,-0.026838684393960546
full_mismatch,case_013,Random spaced,0.761,0.000149902,0.00019698028909329827,0.7603260000000001,0.00015294144,0.000201152453026728,True,-0.0008856767411300295,0.020276180437886173,0.021180616358287552
inverse_crime,case_013,One central cluster,0.761,0.000149902,0.00019698028909329827,0.761096,0.00014988336,0.00019693095220576644,True,0.00012614980289091325,-0.00012434790729927433,-0.0002504661139392414
grid_only,case_013,One central cluster,0.761,0.000149902,0.00019698028909329827,0.7610190000000001,0.0001537584,0.00020204278736798945,True,2.496714848896487e-05,0.02572614107883817,0.025700532261344042
operator_only,case_013,One central cluster,0.761,0.000149902,0.00019698028909329827,0.7553210000000001,0.00014781888,0.0001957033896846506,True,-0.007462549277266595,-0.013896545743218781,-0.006482371482574424
full_mismatch,case_013,One central cluster,0.761,0.000149902,0.00019698028909329827,0.76048,0.0001532064,0.00020146013044393014,True,-0.000683311432325841,0.02204373524035709,0.02274258694234137
inverse_crime,case_013,Many clusters,0.761,0.000149902,0.00019698028909329827,0.7610190000000001,0.00014980608,0.0001968493296487998,True,2.496714848896487e-05,-0.0006398847246867158,-0.0006648352741346873
grid_only,case_013,Many clusters,0.761,0.000149902,0.00019698028909329827,0.7610190000000001,0.00015397919999999998,0.00020233292467073747,True,2.496714848896487e-05,0.027199103414230603,0.027173457821985252
operator_only,case_013,Many clusters,0.761,0.000149902,0.00019698028909329827,0.7553210000000001,0.00014916576,0.00019748657855401874,True,-0.007462549277266595,-0.0049114754973247675,0.0025702544302829877
full_mismatch,case_013,Many clusters,0.761,0.000149902,0.00019698028909329827,0.760403,0.00015368112,0.0002021048312539535,True,-0.0007844940867279352,0.02521060426145091,0.026015507359865953
inverse_crime,case_013,Clusters + singles,0.761,0.000149902,0.00019698028909329827,0.761096,0.00014991648,0.0001969744683982047,True,0.00012614980289091325,9.65964430095e-05,-2.954963220103291e-05
grid_only,case_013,Clusters + singles,0.761,0.000149902,0.00019698028909329827,0.7608650000000001,0.00015395712,0.0002023448574977164,True,-0.00017739816031522366,0.02705180718069154,0.027234036608999156
operator_only,case_013,Clusters + singles,0.761,0.000149902,0.00019698028909329827,0.7557830000000001,0.0001477968,0.00019555454409532892,True,-0.006855453350854029,-0.014043841976758023,-0.007238008455221876
full_mismatch,case_013,Clusters + singles,0.761,0.000149902,0.00019698028909329827,0.760634,0.00015293040000000002,0.0002010564870884026,True,-0.0004809461235216524,0.020202532321116642,0.020693430869997687
inverse_crime,case_014,Random spaced,0.675,0.000116995,0.0001733259259259259,0.675087,0.00011691792,0.00017318941114256384,True,0.00012888888888881218,-0.000658831573998874,-0.0007876189475567073
grid_only,case_014,Random spaced,0.675,0.000116995,0.0001733259259259259,0.674933,0.00012106896000000001,0.0001793792272714477,True,-9.92592592593174e-05,0.034821659045258455,0.03492438487309033
operator_only,case_014,Random spaced,0.675,0.000116995,0.0001733259259259259,0.67039,0.00011334096000000001,0.00016906719968973283,True,-0.006829629629629633,-0.03123244583101835,-0.02457062446626203
full_mismatch,case_014,Random spaced,0.675,0.000116995,0.0001733259259259259,0.674625,0.00012017472000000001,0.0001781355864369094,True,-0.0005555555555555766,0.027178255481003583,0.027749227273933537
inverse_crime,case_014,One central cluster,0.675,0.000116995,0.0001733259259259259,0.6747020000000001,0.00011700624,0.00017341913911623203,True,-0.00044148148148134733,9.607248172999061e-05,0.0005377913881501922
grid_only,case_014,One central cluster,0.675,0.000116995,0.0001733259259259259,0.675087,0.00012095856000000002,0.00017917477302925404,True,0.00012888888888881218,0.03387802897559737,0.033744790758122055
operator_only,case_014,One central cluster,0.675,0.000116995,0.0001733259259259259,0.671314,0.00011326368,0.00016871937722138969,True,-0.005460740740740856,-0.031892986879781225,-0.026577378311568454
full_mismatch,case_014,One central cluster,0.675,0.000116995,0.0001733259259259259,0.674625,0.00012026303999999999,0.00017826650361311836,True,-0.0005555555555555766,0.027933159536732217,0.028504550953928846
inverse_crime,case_014,Many clusters,0.675,0.000116995,0.0001733259259259259,0.6751640000000001,0.00011698416,0.0001732677690161205,True,0.00024296296296304144,-9.265353220222552e-05,-0.00033553497259407794
grid_only,case_014,Many clusters,0.675,0.000116995,0.0001733259259259259,0.6750100000000001,0.00012080399999999999,0.00017896623753722163,True,1.4814814814911868e-05,0.032556946878071626,0.03254164996473876
operator_only,case_014,Many clusters,0.675,0.000116995,0.0001733259259259259,0.6707750000000001,0.00011426831999999999,0.00017035268159964218,True,-0.006259259259259145,-0.023305953245865273,-0.01715406573136903
full_mismatch,case_014,Many clusters,0.675,0.000116995,0.0001733259259259259,0.6745480000000001,0.00012048384000000001,0.00017861418312707173,True,-0.0006696296296294768,0.02982041967605461,0.03051048002712448
inverse_crime,case_014,Clusters + singles,0.675,0.000116995,0.0001733259259259259,0.674933,0.00011703935999999999,0.00017340885687912723,True,-9.92592592593174e-05,0.000379161502628199,0.00047846825429197627
grid_only,case_014,Clusters + singles,0.675,0.000116995,0.0001733259259259259,0.675087,0.00012110208,0.00017938736785036595,True,0.00012888888888881218,0.03510474806615666,0.03497135175859678
operator_only,case_014,Clusters + singles,0.675,0.000116995,0.0001733259259259259,0.6710830000000001,0.00011452224,0.00017065287006227245,True,-0.005802962962962886,-0.02113560408564467,-0.015422135202069188
full_mismatch,case_014,Clusters + singles,0.675,0.000116995,0.0001733259259259259,0.6747020000000001,0.00012051696,0.00017862250297168226,True,-0.00044148148148134733,0.03010350869695282,0.030558481181978178
inverse_crime,case_015,Random spaced,0.64,0.000120253,0.0001878953125,0.6400520000000001,0.00012037343999999998,0.00018806821945716907,True,8.125000000008126e-05,0.0010015550547594005,0.0009202302860487094
grid_only,case_015,Random spaced,0.64,0.000120253,0.0001878953125,0.6399750000000001,0.00012427055999999999,0.00019418033516934252,True,-3.906249999990896e-05,0.03340922887578675,0.033449598000708666
operator_only,case_015,Random spaced,0.64,0.000120253,0.0001878953125,0.6358170000000001,0.00011661984000000001,0.00018341730403559513,True,-0.006535937499999901,-0.03021263502781631,-0.023832465029721573
full_mismatch,case_015,Random spaced,0.64,0.000120253,0.0001878953125,0.639513,0.00012333216,0.00019285324926936588,True,-0.0007609375000000237,0.025605681355142792,0.026386697482758625
inverse_crime,case_015,One central cluster,0.64,0.000120253,0.0001878953125,0.6398980000000001,0.00012034032,0.00018806172233699743,True,-0.00015937499999989918,0.0007261357305014953,0.0008856518812700028
grid_only,case_015,One central cluster,0.64,0.000120253,0.0001878953125,0.6397440000000001,0.0001243368,0.00019435399159663865,True,-0.0003999999999998796,0.03396006752430301,0.03437381705112341
operator_only,case_015,One central cluster,0.64,0.000120253,0.0001878953125,0.636664,0.00011650944,0.0001829998869105211,True,-0.005212500000000009,-0.031130699442009815,-0.026054005948013742
full_mismatch,case_015,One central cluster,0.64,0.000120253,0.0001878953125,0.639667,0.00012347568,0.0001930311865392462,True,-0.0005203125000000433,0.026799165093594316,0.02733369965919838
inverse_crime,case_015,Many clusters,0.64,0.000120253,0.0001878953125,0.6399750000000001,0.00012015263999999999,0.0001877458338216336,True,-3.906249999990896e-05,-0.0008345737736273861,-0.000795542349500509
grid_only,case_015,Many clusters,0.64,0.000120253,0.0001878953125,0.640206,0.00012413808,0.00019390333736328617,True,0.0003218750000000617,0.03230755157875468,0.031975384501868195
operator_only,case_015,Many clusters,0.64,0.000120253,0.0001878953125,0.636202,0.00011739264000000001,0.00018452101690972364,True,-0.00593437499999995,-0.023786184128462444,-0.017958380895086716
full_mismatch,case_015,Many clusters,0.64,0.000120253,0.0001878953125,0.639513,0.00012370752,0.00019344019589906695,True,-0.0007609375000000237,0.028727100363400555,0.029510493504551715
inverse_crime,case_015,Clusters + singles,0.64,0.000120253,0.0001878953125,0.6400520000000001,0.00012053904,0.00018832694843543959,True,8.125000000008126e-05,0.0023786516760496033,0.0022972150273285765
grid_only,case_015,Clusters + singles,0.64,0.000120253,0.0001878953125,0.6398980000000001,0.00012427055999999999,0.00019420370121488108,True,-0.00015937499999989918,0.03340922887578675,0.033573954724821
operator_only,case_015,Clusters + singles,0.64,0.000120253,0.0001878953125,0.6363560000000001,0.00011830896,0.0001859163109957319,True,-0.005693749999999796,-0.016166249490657168,-0.010532468734514494
full_mismatch,case_015,Clusters + singles,0.64,0.000120253,0.0001878953125,0.6397440000000001,0.00012374064,0.000193422118847539,True,-0.0003999999999998796,0.02900251968765846,0.0294142854018192
